DateTime,abp[mmHg],icp[mmHg]
33882.6526164913,75.17,33.57
33882.6526167227,74.45,33.20
33882.6526169542,73.48,32.84
33882.6526171857,73.24,32.60
33882.6526174172,72.52,32.12
33882.6526176487,71.31,31.88
33882.6526178802,71.07,31.63
33882.6526181116,70.58,31.15
33882.6526183431,70.34,31.03
33882.6526185746,69.13,30.55
33882.6526188061,69.37,30.19
33882.6526190375,67.20,29.70
33882.652619269,66.47,29.70
33882.6526195005,65.27,29.70
33882.652619732,65.27,29.70
33882.6526199635,68.17,31.03
33882.6526201949,80.97,32.84
33882.6526204264,105.6,34.53
33882.6526206579,130.3,35.38
33882.6526208894,141.1,35.50
33882.6526211209,132.4,35.62
33882.6526213523,113.4,35.62
33882.6526215838,98.61,35.98
33882.6526218153,95.96,37.07
33882.6526220468,103.2,38.63
33882.6526222782,114.8,39.84
33882.6526225097,122.8,41.05
33882.6526227412,123.3,41.41
33882.6526229727,118.4,41.53
33882.6526232042,110.0,41.29
33882.6526234356,99.82,41.17
33882.6526236671,90.40,40.56
33882.6526238986,86.05,40.93
33882.6526241301,87.74,41.05
33882.6526243616,91.61,40.93
33882.652624593,95.71,40.81
33882.6526248245,97.89,40.56
33882.652625056,96.20,40.08
33882.6526252875,93.30,39.72
33882.652625519,89.67,39.60
33882.6526257504,86.29,39.00
33882.6526259819,84.11,38.39
33882.6526262134,83.15,38.03
33882.6526264449,82.91,37.31
33882.6526266763,82.18,37.07
33882.6526269078,82.18,36.58
33882.6526271393,81.21,36.22
33882.6526273708,80.25,35.74
33882.6526276023,78.80,35.50
33882.6526278337,78.32,35.01
33882.6526280652,77.11,34.53
33882.6526282967,76.14,34.41
33882.6526285282,75.17,33.93
33882.6526287597,74.93,33.57
33882.6526289911,74.21,33.44
33882.6526292226,73.00,33.08
33882.6526294541,72.03,32.60
33882.6526296856,70.82,32.00
33882.6526299171,71.07,32.00
